group_key,domain,category,market_type,leaf_id,price_bin,horizon_bin,price_min,price_max,h_min,h_max,rule_bounds,direction,n_train,n_valid,n_test,n_full,q_smooth,q_raw_est,prior_mean,p_mean,edge_net,edge_sample,edge_std,roi,q_train,q_train_raw,p_train,edge_train,q_valid,p_valid,edge_valid,edge_raw_valid,edge_std_valid,edge_lower_bound_valid,p_value_valid,p_value_valid_adj,q_test,edge_test,rule_score,estimation_source,selection_status,q_trade,p_trade,edge_net_trade,edge_sample_trade,edge_std_trade,roi_trade,q_trade_valid,p_trade_valid,edge_net_trade_valid,edge_sample_trade_valid,edge_std_trade_valid,roi_trade_valid
liquipedia.net|SPORTS|over_under,liquipedia.net,SPORTS,over_under,141282762475745,0.40-0.50,4-6h,0.4,0.5,4,6,"{""price_min"": 0.4, ""price_max"": 0.5, ""horizon_min"": 4, ""horizon_max"": 6}",-1,539,357,92,988,0.3469387755102041,0.3469387755102041,,0.48631910946196655,-0.13938033395176247,-0.13938033395176253,-0.27952984797594044,0.27133642017668685,0.3469387755102041,0.3469387755102041,0.48631910946196655,-0.13938033395176247,0.27170868347338933,0.48761764705882354,-0.2159089635854342,-0.21590896358543415,-0.43293354668750045,0.16751533918401768,,,0.31521739130434784,-0.18155434782608698,0.5778511935591907,train,selected,0.653061224489796,0.5136808905380335,0.13938033395176247,0.13938033395176253,0.27952984797594044,0.27133642017668685,0.7282913165266107,0.5123823529411764,0.2159089635854342,0.21590896358543415,0.43293354668750045,0.42138251316828895
nba.com|SPORTS|no_yes,nba.com,SPORTS,no_yes,132186779382215,0.30-0.40,>24h,0.3,0.4,24,1000,"{""price_min"": 0.3, ""price_max"": 0.4, ""horizon_min"": 24, ""horizon_max"": 1000}",1,104,435,178,717,0.4519230769230769,0.4519230769230769,,0.37903846153846155,0.07288461538461538,0.07288461538461537,0.15076926476965916,0.19228817858954841,0.4519230769230769,0.4519230769230769,0.37903846153846155,0.07288461538461538,0.5195402298850574,0.33302873563218394,0.1865114942528735,0.18651149425287356,0.3993125340054017,0.13959457610059367,,,0.5224719101123596,0.19925561797752817,0.5772000650504028,train,selected,0.4519230769230769,0.37903846153846155,0.07288461538461538,0.07288461538461537,0.15076926476965916,0.19228817858954841,0.5195402298850574,0.33302873563218394,0.1865114942528735,0.18651149425287356,0.3993125340054017,0.5600462491587139
UNKNOWN|FINANCE|no_yes,UNKNOWN,FINANCE,no_yes,21926639739235,0.40-0.50,4-6h,0.4,0.5,4,6,"{""price_min"": 0.4, ""price_max"": 0.5, ""horizon_min"": 4, ""horizon_max"": 6}",-1,80,29,0,109,0.225,0.225,,0.48048124999999997,-0.25548125,-0.25548125,-0.5115793466198031,0.49176521540367885,0.225,0.225,0.48048124999999997,-0.25548125,0.13793103448275862,0.4727413793103448,-0.3348103448275862,-0.3348103448275862,-0.671320975823207,0.16714780218335157,,,,,0.5734622973379466,train,selected,0.775,0.51951875,0.25548125,0.25548125,0.5115793466198031,0.49176521540367885,0.8620689655172413,0.5272586206896552,0.3348103448275862,0.3348103448275862,0.671320975823207,0.635002125502763
UNKNOWN|POLITICS|no_yes,UNKNOWN,POLITICS,no_yes,273677788240887,0.70-0.80,6-12h,0.7,0.8,6,12,"{""price_min"": 0.7, ""price_max"": 0.8, ""horizon_min"": 6, ""horizon_max"": 12}",1,158,30,5,193,0.9113924050632911,0.9113924050632911,,0.7496044303797469,0.16178797468354422,0.1617879746835443,0.3733241281947007,0.21583113456464378,0.9113924050632911,0.9113924050632911,0.7496044303797469,0.16178797468354422,1.0,0.7481666666666666,0.25183333333333335,0.2518333333333333,0.5801747483041851,0.1383162419428554,,,1.0,0.2569,0.5487116716875721,train,selected,0.9113924050632911,0.7496044303797469,0.16178797468354422,0.1617879746835443,0.3733241281947007,0.21583113456464378,1.0,0.7481666666666666,0.25183333333333335,0.2518333333333333,0.5801747483041851,0.33660057919358427
nba.com|SPORTS|no_yes,nba.com,SPORTS,no_yes,184378911808809,0.30-0.40,12-24h,0.3,0.4,12,24,"{""price_min"": 0.3, ""price_max"": 0.4, ""horizon_min"": 12, ""horizon_max"": 24}",1,573,1088,707,2368,0.47643979057591623,0.47643979057591623,,0.35679232111692843,0.1196474694589878,0.11964746945898777,0.25177050257008415,0.3353420530028076,0.47643979057591623,0.47643979057591623,0.35679232111692843,0.1196474694589878,0.4963235294117647,0.3334522058823529,0.1628713235294118,0.16287132352941178,0.34791949173130904,0.13322675775930048,,,0.48656294200848654,0.15207142857142852,0.5470959590210687,train,selected,0.47643979057591623,0.35679232111692843,0.1196474694589878,0.11964746945898777,0.25177050257008415,0.3353420530028076,0.4963235294117647,0.3334522058823529,0.1628713235294118,0.16287132352941178,0.34791949173130904,0.48843978434161356
UNKNOWN|POLITICS|no_yes,UNKNOWN,POLITICS,no_yes,131835701610563,0.60-0.70,4-6h,0.6,0.7,4,6,"{""price_min"": 0.6, ""price_max"": 0.7, ""horizon_min"": 4, ""horizon_max"": 6}",1,111,16,11,138,0.8198198198198198,0.8198198198198198,,0.6548603603603603,0.16495945945945945,0.16495945945945945,0.3487407606872381,0.2519002056693195,0.8198198198198198,0.8198198198198198,0.6548603603603603,0.16495945945945945,1.0,0.651125,0.34887500000000005,0.348875,0.7324824726010587,0.15526158172728022,,,0.8181818181818182,0.15027272727272734,0.541915919908875,train,selected,0.8198198198198198,0.6548603603603603,0.16495945945945945,0.16495945945945945,0.3487407606872381,0.2519002056693195,1.0,0.651125,0.34887500000000005,0.348875,0.7324824726010587,0.5358034171626032
dupe.fi|CRYPTO|no_yes,dupe.fi,CRYPTO,no_yes,241413792809783,0.50-0.60,6-12h,0.5,0.6,6,12,"{""price_min"": 0.5, ""price_max"": 0.6, ""horizon_min"": 6, ""horizon_max"": 12}",1,25,8,0,33,1.0,1.0,,0.51642,0.48358,0.48357999999999995,0.9677419186851312,0.9364083497928042,1.0,1.0,0.51642,0.48358,1.0,0.51875,0.48124999999999996,0.48124999999999996,0.9633213126121664,0.15683438048912302,,,,,0.5308016755643491,train,selected,1.0,0.51642,0.48358,0.48357999999999995,0.9677419186851312,0.9364083497928042,1.0,0.51875,0.48124999999999996,0.48124999999999996,0.9633213126121664,0.9277108433734939
hltv.org|SPORTS|over_under,hltv.org,SPORTS,over_under,138620748761429,0.40-0.50,4-6h,0.4,0.5,4,6,"{""price_min"": 0.4, ""price_max"": 0.5, ""horizon_min"": 4, ""horizon_max"": 6}",-1,177,303,122,602,0.3050847457627119,0.3050847457627119,,0.49280225988700566,-0.18771751412429377,-0.18771751412429377,-0.37577134261939743,0.3701071579744692,0.3050847457627119,0.3050847457627119,0.49280225988700566,-0.18771751412429377,0.2838283828382838,0.49145544554455445,-0.20762706270627063,-0.20762706270627063,-0.41582081265363635,0.15440107944049059,,,0.28688524590163933,-0.20720901639344264,0.5229634600989826,train,selected,0.6949152542372881,0.5071977401129943,0.18771751412429377,0.18771751412429377,0.37577134261939743,0.3701071579744692,0.7161716171617162,0.5085445544554456,0.20762706270627063,0.20762706270627063,0.41582081265363635,0.4082770347007249
liquipedia.net|SPORTS|other,liquipedia.net,SPORTS,other,19953851502896,0.70-0.80,1-2h,0.7,0.8,1,2,"{""price_min"": 0.7, ""price_max"": 0.8, ""horizon_min"": 1, ""horizon_max"": 2}",1,83,31,0,114,1.0,1.0,,0.7539216867469879,0.2460783132530121,0.24607831325301202,0.571300943853591,0.32639771156443015,1.0,1.0,0.7539216867469879,0.2460783132530121,1.0,0.7599516129032258,0.24004838709677423,0.24004838709677417,0.5619877572532187,0.1297893863620202,,,,,0.5143351578620943,train,selected,1.0,0.7539216867469879,0.2460783132530121,0.24607831325301202,0.571300943853591,0.32639771156443015,1.0,0.7599516129032258,0.24004838709677423,0.24004838709677417,0.5619877572532187,0.315873251692595
UNKNOWN|SPORTS|no_yes,UNKNOWN,SPORTS,no_yes,48217748103896,0.40-0.50,4-6h,0.4,0.5,4,6,"{""price_min"": 0.4, ""price_max"": 0.5, ""horizon_min"": 4, ""horizon_max"": 6}",-1,211,38,7,256,0.26066350710900477,0.26066350710900477,,0.48274170616113743,-0.22207819905213266,-0.2220781990521327,-0.44485714835774015,0.42933714489905306,0.26066350710900477,0.26066350710900477,0.48274170616113743,-0.22207819905213266,0.15789473684210525,0.455671052631579,-0.2977763157894737,-0.29777631578947367,-0.5990979049350738,0.1514998262588101,,,0.2857142857142857,-0.1785,0.5046515827936077,train,selected,0.7393364928909952,0.5172582938388626,0.22207819905213266,0.2220781990521327,0.44485714835774015,0.42933714489905306,0.8421052631578947,0.544328947368421,0.2977763157894737,0.29777631578947367,0.5990979049350738,0.5470521404916726
UNKNOWN|POLITICS|no_yes,UNKNOWN,POLITICS,no_yes,124391317561988,0.60-0.70,6-12h,0.6,0.7,6,12,"{""price_min"": 0.6, ""price_max"": 0.7, ""horizon_min"": 6, ""horizon_max"": 12}",1,146,25,7,178,0.8424657534246576,0.8424657534246576,,0.6508287671232876,0.19163698630136994,0.19163698630136985,0.40265668321104536,0.29445070037149684,0.8424657534246576,0.8424657534246576,0.6508287671232876,0.19163698630136994,0.96,0.6578,0.3021999999999999,0.30219999999999997,0.6380583217610372,0.14675527594977467,,,0.7142857142857143,0.04499999999999993,0.5046472123439005,train,selected,0.8424657534246576,0.6508287671232876,0.19163698630136994,0.19163698630136985,0.40265668321104536,0.29445070037149684,0.96,0.6578,0.3021999999999999,0.30219999999999997,0.6380583217610372,0.4594101550623289
twitch.tv|SPORTS|over_under,twitch.tv,SPORTS,over_under,78307408652366,0.40-0.50,6-12h,0.4,0.5,6,12,"{""price_min"": 0.4, ""price_max"": 0.5, ""horizon_min"": 6, ""horizon_max"": 12}",-1,92,653,0,745,0.40217391304347827,0.40217391304347827,,0.47101086956521737,-0.0688369565217391,-0.06883695652173913,-0.13925333985898777,0.13012924569009798,0.40217391304347827,0.40217391304347827,0.47101086956521737,-0.0688369565217391,0.31546707503828486,0.49671516079632466,-0.1812480857580398,-0.18124808575803983,-0.36267017768223503,0.14461387451098834,,,,,0.4842418366154113,train,selected,0.5978260869565217,0.5289891304347827,0.0688369565217391,0.06883695652173913,0.13925333985898777,0.13012924569009798,0.6845329249617151,0.5032848392036753,0.1812480857580398,0.18124808575803983,0.36267017768223503,0.36013023170898695
dupe.fi|CRYPTO|no_yes,dupe.fi,CRYPTO,no_yes,65567652890373,0.50-0.60,4-6h,0.5,0.6,4,6,"{""price_min"": 0.5, ""price_max"": 0.6, ""horizon_min"": 4, ""horizon_max"": 6}",1,28,8,0,36,1.0,1.0,,0.5207321428571429,0.47926785714285713,0.47926785714285713,0.9595050180700587,0.9203731010596344,1.0,1.0,0.5207321428571429,0.47926785714285713,1.0,0.53,0.47,0.47,0.9418104464911056,0.14558438048912303,,,,,0.4822675437474455,train,selected,1.0,0.5207321428571429,0.47926785714285713,0.47926785714285713,0.9595050180700587,0.9203731010596344,1.0,0.53,0.47,0.47,0.9418104464911056,0.8867924528301886
wtatennis.com|SPORTS|over_under,wtatennis.com,SPORTS,over_under,213689950030104,0.40-0.50,4-6h,0.4,0.5,4,6,"{""price_min"": 0.4, ""price_max"": 0.5, ""horizon_min"": 4, ""horizon_max"": 6}",-1,242,362,278,882,0.4049586776859504,0.4049586776859504,,0.4827066115702479,-0.07774793388429752,-0.07774793388429753,-0.15640922553181108,0.15029755961177457,0.4049586776859504,0.4049586776859504,0.4827066115702479,-0.07774793388429752,0.2845303867403315,0.47796823204419886,-0.19343784530386737,-0.1934378453038674,-0.38842415325859003,0.14488508076149814,,,0.30935251798561153,-0.1811330935251798,0.480895155698607,train,selected,0.5950413223140496,0.5172933884297521,0.07774793388429752,0.07774793388429753,0.15640922553181108,0.15029755961177457,0.7154696132596685,0.5220317679558011,0.19343784530386737,0.1934378453038674,0.38842415325859003,0.370548034004408
chain.link|CRYPTO|down_up,chain.link,CRYPTO,down_up,45911218216253,0.30-0.40,4-6h,0.3,0.4,4,6,"{""price_min"": 0.3, ""price_max"": 0.4, ""horizon_min"": 4, ""horizon_max"": 6}",1,111,9,4,124,0.4594594594594595,0.4594594594594595,,0.36869369369369376,0.09076576576576573,0.09076576576576575,0.19228563285564335,0.24618204031765417,0.4594594594594595,0.4594594594594595,0.36869369369369376,0.09076576576576573,0.7777777777777778,0.3377777777777778,0.44,0.44,0.9303873235159769,0.1148055658950276,,,0.5,0.14500000000000002,0.45938082741557623,train,selected,0.4594594594594595,0.36869369369369376,0.09076576576576573,0.09076576576576575,0.19228563285564335,0.24618204031765417,0.7777777777777778,0.3377777777777778,0.44,0.44,0.9303873235159769,1.3026315789473684
nba.com|SPORTS|no_yes,nba.com,SPORTS,no_yes,198858372748425,0.70-0.80,1-2h,0.7,0.8,1,2,"{""price_min"": 0.7, ""price_max"": 0.8, ""horizon_min"": 1, ""horizon_max"": 2}",1,267,26,2,295,1.0,1.0,,0.7539868913857678,0.2460131086142322,0.24601310861423223,0.571203531038801,0.32628300494996637,1.0,1.0,0.7539868913857678,0.2460131086142322,1.0,0.7486538461538461,0.2513461538461539,0.25134615384615383,0.579432891741908,0.1226131100415323,,,1.0,0.24750000000000005,0.4564685169754101,train,selected,1.0,0.7539868913857678,0.2460131086142322,0.24601310861423223,0.571203531038801,0.32628300494996637,1.0,0.7486538461538461,0.2513461538461539,0.25134615384615383,0.579432891741908,0.33573079886976626
ncaa.com|SPORTS|over_under,ncaa.com,SPORTS,over_under,19501326105674,0.70-0.80,6-12h,0.7,0.8,6,12,"{""price_min"": 0.7, ""price_max"": 0.8, ""horizon_min"": 6, ""horizon_max"": 12}",-1,56,15,6,77,0.7142857142857143,0.7142857142857143,,0.7355357142857143,-0.02124999999999999,-0.021249999999999988,-0.05016354318377847,0.08035111411208638,0.7142857142857143,0.7142857142857143,0.7355357142857143,-0.02124999999999999,0.4,0.7376666666666666,-0.33766666666666656,-0.3376666666666666,-0.7713182148674913,0.0951310942317436,,,0.6666666666666666,-0.07166666666666666,0.4523977396685246,train,selected,0.2857142857142857,0.2644642857142857,0.02124999999999999,0.021249999999999988,0.05016354318377847,0.08035111411208638,0.6,0.2623333333333334,0.33766666666666656,0.3376666666666666,0.7713182148674913,1.2871664548919943
espncricinfo.com|SPORTS|no_yes,espncricinfo.com,SPORTS,no_yes,18321300210140,0.50-0.60,2-4h,0.5,0.6,2,4,"{""price_min"": 0.5, ""price_max"": 0.6, ""horizon_min"": 2, ""horizon_max"": 4}",1,24,9,5,38,1.0,1.0,,0.5530208333333334,0.4469791666666666,0.44697916666666665,0.8990989729458527,0.8082501412695422,1.0,1.0,0.5530208333333334,0.4469791666666666,1.0,0.5623333333333334,0.43766666666666665,0.43766666666666665,0.8825078452368369,0.13851391311570738,,,1.0,0.46619999999999995,0.45035300855902294,train,selected,1.0,0.5530208333333334,0.4469791666666666,0.44697916666666665,0.8990989729458527,0.8082501412695422,1.0,0.5623333333333334,0.43766666666666665,0.43766666666666665,0.8825078452368369,0.7783046828689981
ufc.com|SPORTS|other,ufc.com,SPORTS,other,225738650872951,0.40-0.50,4-6h,0.4,0.5,4,6,"{""price_min"": 0.4, ""price_max"": 0.5, ""horizon_min"": 4, ""horizon_max"": 6}",-1,26,9,2,37,0.38461538461538464,0.38461538461538464,,0.44903846153846155,-0.06442307692307692,-0.06442307692307693,-0.13013762407334173,0.11692844677137872,0.38461538461538464,0.38461538461538464,0.44903846153846155,-0.06442307692307692,0.0,0.43722222222222223,-0.43722222222222223,-0.43722222222222223,-0.881907882610157,0.13806946867126285,,,0.5,0.050000000000000044,0.44855345994750956,train,selected,0.6153846153846154,0.5509615384615385,0.06442307692307692,0.06442307692307693,0.13013762407334173,0.11692844677137872,1.0,0.5627777777777778,0.43722222222222223,0.43722222222222223,0.881907882610157,0.7769002961500493
nba.com|SPORTS|no_yes,nba.com,SPORTS,no_yes,5948370065043,0.20-0.30,1-2h,0.2,0.3,1,2,"{""price_min"": 0.2, ""price_max"": 0.3, ""horizon_min"": 1, ""horizon_max"": 2}",-1,71,26,0,97,0.0,0.0,,0.2423169014084507,-0.2423169014084507,-0.2423169014084507,-0.5655043569873068,0.3198129955107769,0.0,0.0,0.2423169014084507,-0.2423169014084507,0.0,0.2476346153846154,-0.2476346153846154,-0.2476346153846154,-0.5737212904404076,0.11890157157999365,,,,,0.4404673991370048,train,selected,1.0,0.7576830985915493,0.2423169014084507,0.2423169014084507,0.5655043569873068,0.3198129955107769,1.0,0.7523653846153846,0.2476346153846154,0.2476346153846154,0.5737212904404076,0.3291414257597833
UNKNOWN|SPORTS|no_yes,UNKNOWN,SPORTS,no_yes,195038103114669,0.40-0.50,>24h,0.4,0.5,24,1000,"{""price_min"": 0.4, ""price_max"": 0.5, ""horizon_min"": 24, ""horizon_max"": 1000}",-1,199,48,10,257,0.2964824120603015,0.2964824120603015,,0.473751256281407,-0.1772688442211055,-0.17726884422110553,-0.35539177264853494,0.33685371478225995,0.2964824120603015,0.2964824120603015,0.473751256281407,-0.1772688442211055,0.20833333333333334,0.47729166666666667,-0.2689583333333333,-0.26895833333333335,-0.5396823657298752,0.13469993145313186,,,0.4,-0.07874999999999993,0.440270422013842,train,selected,0.7035175879396984,0.526248743718593,0.1772688442211055,0.17726884422110553,0.35539177264853494,0.33685371478225995,0.7916666666666666,0.5227083333333333,0.2689583333333333,0.26895833333333335,0.5396823657298752,0.5145476285372659
wtatennis.com|SPORTS|over_under,wtatennis.com,SPORTS,over_under,81308947883837,0.50-0.60,12-24h,0.5,0.6,12,24,"{""price_min"": 0.5, ""price_max"": 0.6, ""horizon_min"": 12, ""horizon_max"": 24}",-1,602,739,216,1557,0.3803986710963455,0.3803986710963455,,0.5134302325581395,-0.13303156146179396,-0.13303156146179404,-0.2667607737639234,0.27340696106378987,0.3803986710963455,0.3803986710963455,0.5134302325581395,-0.13303156146179396,0.3572395128552097,0.5223761840324763,-0.1651366711772666,-0.16513667117726658,-0.33124352457007705,0.12993071501682785,,,0.35185185185185186,-0.1649074074074074,0.4342463679469904,train,selected,0.6196013289036545,0.48656976744186053,0.13303156146179396,0.13303156146179404,0.2667607737639234,0.27340696106378987,0.6427604871447903,0.4776238159675237,0.1651366711772666,0.16513667117726658,0.33124352457007705,0.3457463084053898
twitch.tv|SPORTS|over_under,twitch.tv,SPORTS,over_under,219975608034595,0.30-0.40,6-12h,0.3,0.4,6,12,"{""price_min"": 0.3, ""price_max"": 0.4, ""horizon_min"": 6, ""horizon_max"": 12}",-1,15,14,0,29,0.2,0.2,,0.3611333333333333,-0.1611333333333333,-0.16113333333333332,-0.3375560163863494,0.25221746843368464,0.2,0.2,0.3611333333333333,-0.1611333333333333,0.0,0.3461071428571429,-0.3461071428571429,-0.3461071428571429,-0.7281965174474738,0.13079013092996147,,,,,0.43105154800313505,train,selected,0.8,0.6388666666666667,0.1611333333333333,0.16113333333333332,0.3375560163863494,0.25221746843368464,1.0,0.653892857142857,0.3461071428571429,0.3461071428571429,0.7281965174474738,0.5293025288109674
liquipedia.net|SPORTS|other,liquipedia.net,SPORTS,other,43361346479999,0.20-0.30,2-4h,0.2,0.3,2,4,"{""price_min"": 0.2, ""price_max"": 0.3, ""horizon_min"": 2, ""horizon_max"": 4}",-1,94,27,0,121,0.0,0.0,,0.24507978723404256,-0.24507978723404256,-0.24507978723404256,-0.5697588669656951,0.32464329751629384,0.0,0.0,0.24507978723404256,-0.24507978723404256,0.0,0.2399259259259259,-0.2399259259259259,-0.2399259259259259,-0.5617990122562394,0.11536688878129009,,,,,0.4300685061379824,train,selected,1.0,0.7549202127659574,0.24507978723404256,0.24507978723404256,0.5697588669656951,0.32464329751629384,1.0,0.7600740740740741,0.2399259259259259,0.2399259259259259,0.5617990122562394,0.31566124159438647
nba.com|SPORTS|no_yes,nba.com,SPORTS,no_yes,217569023244513,0.20-0.30,12-24h,0.2,0.3,12,24,"{""price_min"": 0.2, ""price_max"": 0.3, ""horizon_min"": 12, ""horizon_max"": 24}",1,233,1693,518,2444,0.3605150214592275,0.3605150214592275,,0.27116738197424894,0.08934763948497854,0.08934763948497855,0.19730823819174106,0.3294925769997784,0.3605150214592275,0.3605150214592275,0.27116738197424894,0.08934763948497854,0.38511518015357354,0.27049173065564086,0.11462344949793268,0.11462344949793267,0.25740043830575565,0.09172799950834376,,,0.4015444015444015,0.12706756756756754,0.424631677654028,train,selected,0.3605150214592275,0.27116738197424894,0.08934763948497854,0.08934763948497855,0.19730823819174106,0.3294925769997784,0.38511518015357354,0.27049173065564086,0.11462344949793268,0.11462344949793267,0.25740043830575565,0.42375953312915926
liquipedia.net|SPORTS|other,liquipedia.net,SPORTS,other,111534714101086,0.70-0.80,2-4h,0.7,0.8,2,4,"{""price_min"": 0.7, ""price_max"": 0.8, ""horizon_min"": 2, ""horizon_max"": 4}",1,156,25,1,182,1.0,1.0,,0.7520801282051283,0.24791987179487174,0.2479198717948718,0.5741428612615739,0.3296455557023469,1.0,1.0,0.7520801282051283,0.24791987179487174,1.0,0.7536400000000001,0.2463599999999999,0.24636000000000002,0.5717465668615065,0.11316350604682124,,,1.0,0.22450000000000003,0.41143009577086376,train,selected,1.0,0.7520801282051283,0.24791987179487174,0.2479198717948718,0.5741428612615739,0.3296455557023469,1.0,0.7536400000000001,0.2463599999999999,0.24636000000000002,0.5717465668615065,0.3268934769916671
nba.com|SPORTS|no_yes,nba.com,SPORTS,no_yes,212312477345671,0.20-0.30,6-12h,0.2,0.3,6,12,"{""price_min"": 0.2, ""price_max"": 0.3, ""horizon_min"": 6, ""horizon_max"": 12}",1,264,862,261,1387,0.35984848484848486,0.35984848484848486,,0.2772253787878788,0.08262310606060608,0.08262310606060606,0.1847324840454041,0.29803586678052946,0.35984848484848486,0.35984848484848486,0.2772253787878788,0.08262310606060608,0.3909512761020882,0.27023897911832945,0.12071229698375874,0.1207122969837587,0.2691818657909114,0.08868947267844635,,,0.3946360153256705,0.12645593869731797,0.40989330971552457,train,selected,0.35984848484848486,0.2772253787878788,0.08262310606060608,0.08262310606060606,0.1847324840454041,0.29803586678052946,0.3909512761020882,0.27023897911832945,0.12071229698375874,0.1207122969837587,0.2691818657909114,0.4466872150627184
UNKNOWN|POLITICS|no_yes,UNKNOWN,POLITICS,no_yes,46258738431509,0.60-0.70,12-24h,0.6,0.7,12,24,"{""price_min"": 0.6, ""price_max"": 0.7, ""horizon_min"": 12, ""horizon_max"": 24}",1,173,29,7,209,0.861271676300578,0.861271676300578,,0.6496387283236994,0.2116329479768786,0.2116329479768786,0.44253350569094346,0.32577021465910355,0.861271676300578,0.861271676300578,0.6496387283236994,0.2116329479768786,0.9310344827586207,0.6563620689655173,0.27467241379310336,0.2746724137931034,0.5787780800045941,0.12398845507596346,,,0.8571428571428571,0.18928571428571428,0.4030627722106864,train,selected,0.861271676300578,0.6496387283236994,0.2116329479768786,0.2116329479768786,0.44253350569094346,0.32577021465910355,0.9310344827586207,0.6563620689655173,0.27467241379310336,0.2746724137931034,0.5787780800045941,0.41847697601723177
wtatennis.com|SPORTS|other,wtatennis.com,SPORTS,other,44567491688106,0.60-0.70,>24h,0.6,0.7,24,1000,"{""price_min"": 0.6, ""price_max"": 0.7, ""horizon_min"": 24, ""horizon_max"": 1000}",-1,77,128,24,229,0.5974025974025974,0.5974025974025974,,0.6498051948051948,-0.05240259740259745,-0.052402597402597416,-0.1122533964622801,0.14963842017430007,0.5974025974025974,0.5974025974025974,0.6498051948051948,-0.05240259740259745,0.4609375,0.650546875,-0.18960937499999997,-0.18960937500000002,-0.3983917359516677,0.10337514729138741,,,0.5,-0.15812499999999996,0.39991287674529397,train,selected,0.4025974025974026,0.35019480519480517,0.05240259740259745,0.052402597402597416,0.1122533964622801,0.14963842017430007,0.5390625,0.34945312500000003,0.18960937499999997,0.18960937500000002,0.3983917359516677,0.5425888665325286
ncaa.com|SPORTS|other,ncaa.com,SPORTS,other,118303742967900,0.20-0.30,1-2h,0.2,0.3,1,2,"{""price_min"": 0.2, ""price_max"": 0.3, ""horizon_min"": 1, ""horizon_max"": 2}",-1,621,24,0,645,0.0,0.0,,0.24729549114331725,-0.24729549114331725,-0.24729549114331725,-0.5731835025657602,0.32854259305413974,0.0,0.0,0.24729549114331725,-0.24729549114331725,0.0,0.2441875,-0.2441875,-0.2441875,-0.5683961679664538,0.10620692417102465,,,,,0.37829428889635275,train,selected,1.0,0.7527045088566827,0.24729549114331725,0.24729549114331725,0.5731835025657602,0.32854259305413974,1.0,0.7558125,0.2441875,0.2441875,0.5683961679664538,0.32307946746051436
UNKNOWN|SPORTS|no_yes,UNKNOWN,SPORTS,no_yes,32294688409314,0.50-0.60,1-2h,0.5,0.6,1,2,"{""price_min"": 0.5, ""price_max"": 0.6, ""horizon_min"": 1, ""horizon_max"": 2}",1,34,8,0,42,1.0,1.0,,0.5245147058823529,0.47548529411764706,0.47548529411764706,0.953282323562074,0.9065242380912328,1.0,1.0,0.5245147058823529,0.47548529411764706,1.0,0.5560625,0.4439375,0.4439375,0.8935140094203762,0.11952188048912304,,,,,0.3773748310780781,train,selected,1.0,0.5245147058823529,0.47548529411764706,0.47548529411764706,0.953282323562074,0.9065242380912328,1.0,0.5560625,0.4439375,0.4439375,0.8935140094203762,0.7983589974148589
ncaa.com|SPORTS|other,ncaa.com,SPORTS,other,2193128883449,0.20-0.30,2-4h,0.2,0.3,2,4,"{""price_min"": 0.2, ""price_max"": 0.3, ""horizon_min"": 2, ""horizon_max"": 4}",-1,992,24,0,1016,0.0,0.0,,0.24835282258064514,-0.24835282258064514,-0.24835282258064514,-0.5748092589683178,0.3304114351008672,0.0,0.0,0.24835282258064514,-0.24835282258064514,0.0,0.24277083333333335,-0.24277083333333335,-0.24277083333333335,-0.5662163198951848,0.104790257504358,,,,,0.3725500254830628,train,selected,1.0,0.7516471774193548,0.24835282258064514,0.24835282258064514,0.5748092589683178,0.3304114351008672,1.0,0.7572291666666666,0.24277083333333335,0.24277083333333335,0.5662163198951848,0.32060417641070793
espncricinfo.com|SPORTS|no_yes,espncricinfo.com,SPORTS,no_yes,126535188666881,0.50-0.60,1-2h,0.5,0.6,1,2,"{""price_min"": 0.5, ""price_max"": 0.6, ""horizon_min"": 1, ""horizon_max"": 2}",1,15,8,3,26,1.0,1.0,,0.554,0.44599999999999995,0.44599999999999995,0.8972777565235577,0.8050541516245486,1.0,1.0,0.554,0.44599999999999995,1.0,0.5599375,0.4400625,0.4400625,0.886778111254232,0.11564688048912308,,,1.0,0.46033333333333326,0.362613100751288,train,selected,1.0,0.554,0.44599999999999995,0.44599999999999995,0.8972777565235577,0.8050541516245486,1.0,0.5599375,0.4400625,0.4400625,0.886778111254232,0.7859136064292891
uefa.com|SPORTS|other,uefa.com,SPORTS,other,84063369413509,0.30-0.40,4-6h,0.3,0.4,4,6,"{""price_min"": 0.3, ""price_max"": 0.4, ""horizon_min"": 4, ""horizon_max"": 6}",-1,25,13,4,42,0.32,0.32,,0.34119999999999995,-0.02119999999999994,-0.021200000000000007,-0.048195268707592345,0.032179720704310875,0.32,0.32,0.34119999999999995,-0.02119999999999994,0.0,0.3418076923076923,-0.3418076923076923,-0.3418076923076923,-0.7211340648276485,0.11370584925240065,,,0.0,-0.368375,0.3617142401777349,train,selected,0.6799999999999999,0.6588,0.02119999999999994,0.021200000000000007,0.048195268707592345,0.032179720704310875,1.0,0.6581923076923077,0.3418076923076923,0.3418076923076923,0.7211340648276485,0.5193128031321217
